stateFIPS,state,census_region,census_division,COVIDDeaths,deaths,suppressed,expDeathsMean,expDeathsLow,expDeathsMed,expDeathsUp,excDeathsMean,excDeathsLow,excDeathsMed,excDeathsUp,probPositiveExcess,relExcDeathsMean,relExcDeathsLow,relExcDeathsMed,relExcDeathsUp,ratioMean,ratioLow,ratioMed,ratioUp,probPositiveNCExcess
22,Louisiana,South,West South Central,16627,141506,0,113561.054,110996.70000000001,113542,116168.3,27944.946,25337.699999999997,27964,30509.3,1,0.2464905679004744,0.21811199792450509,0.24628771770715494,0.27486673184619687,1.6806968184278583,1.523888855476033,1.681842785830276,1.83492512178986,1
23,Maine,Northeast,New England,2744,41695,0,38081.658,37136.3,38096.5,38977,3613.342,2718,3598.5,4558.7,1,0.09528797646651213,0.06973343887309302,0.09445749628396675,0.12275590549810614,1.3168155976676386,0.9905247813411079,1.3114067055393588,1.6613338192419826,0.897
24,Maryland,South,South Atlantic,16331,147007,0,127580.999,124580.9,127606.5,130536.3,19426.001,16470.7,19400.5,22426.1,1,0.1526557800796782,0.12617716945701474,0.1520337977671877,0.18001234539847177,1.1895169309901414,1.008554283264956,1.187955422203172,1.3732227052844284,0.913
25,Massachusetts,Northeast,New England,18870,163021,0,150316.8,146908.9,150367,153736.1,12704.2,9284.9,12654,16112.100000000002,1,0.08488277648403804,0.06039505409015512,0.08415410468761048,0.10967409258276446,0.6732485426603073,0.49204557498675144,0.6705882352941177,0.8538473767885533,0.017
26,Michigan,North Central,East North Central,34119,290974,0,249206.893,243601.19999999998,249129,254931.80000000002,41767.107,36042.200000000004,41845,47372.8,1,0.16798948842941042,0.14137977345528363,0.16796519089384918,0.1944686649449631,1.2241597643541722,1.0563674199126587,1.2264427445118558,1.3884580439051555,0.955
27,Minnesota,North Central,West North Central,13765,129543,0,114461.257,111825.3,114427.5,117117.7,15081.743,12425.3,15115.5,17717.7,1,0.13214675157794914,0.106092418495644,0.13209674250047754,0.15844088990315391,1.0956587722484563,0.9026734471485652,1.0981111514711226,1.2871558300036323,0.732
28,Mississippi,South,East South Central,13662,101053,0,81035.273,79162.3,81035.5,82954.3,20017.727,18098.7,20017.5,21890.7,1,0.24745042818296842,0.21817675784533824,0.24702136722605705,0.276529363339564,1.465212048016396,1.324747474747475,1.465195432586737,1.6023056653491436,1
29,Missouri,North Central,West North Central,20708,184584,0,157523.291,153972.90000000002,157487.5,161150.1,27060.709,23433.9,27096.5,30611.1,1,0.17217469203003852,0.1454166027659884,0.17205492595097857,0.19880836173573876,1.3067755939733436,1.131635116863048,1.308503959822291,1.4782258064516127,0.988
30,Montana,West,Mountain,3576,30662,0,26926.82,26242.8,26927.5,27603.3,3735.18,3058.7,3734.5,4419.2,1,0.13913793213365583,0.110809216021023,0.13868721606431295,0.16839666560081618,1.044513422818792,0.855341163310962,1.0443232662192394,1.23579418344519,0.628
31,Nebraska,North Central,West North Central,5120,47874,0,43324.902,42297,43309.5,44335.3,4549.098,3538.7,4564.5,5577,1,0.105398614675385,0.07981676836207599,0.1053925826302998,0.13185332293070431,0.888495703125,0.69115234375,0.8915039062500001,1.0892578125,0.245
32,Nevada,West,Mountain,11205,79960,0,65865.579,64301.4,65832.5,67416.3,14094.421,12543.7,14127.5,15658.6,1,0.21440695710300292,0.18606331130972664,0.2145976532049133,0.2435188046086514,1.2578688978134762,1.1194734493529672,1.2608210620258813,1.3974654172244534,0.993
33,New Hampshire,Northeast,New England,2813,35371,0,32557.791,31765.1,32553,33334,2813.209,2037,2818,3605.9000000000005,1,0.08679749742373805,0.06110877782444351,0.08656652331208747,0.11351767366093835,1.0000742979025952,0.7241379310344828,1.0017774617845716,1.2818698897973695,0.504
34,New Jersey,Northeast,Middle Atlantic,32826,221253,0,193920.154,189492.7,193860.5,198529.8,27332.846,22723.2,27392.5,31760.3,1,0.141326205596378,0.11445737984637842,0.14130005873705653,0.1676069848269901,0.8326584414793152,0.6922317675013708,0.8344757204654847,0.9675348808871018,0.055
35,New Mexico,West,Mountain,8543,61397,0,47924.764,46739.8,47944.5,49100.200000000004,13472.236,12296.800000000001,13452.5,14657.2,1,0.2815812779291704,0.2504429719057739,0.2805848441447278,0.3135914148138826,1.576991220882594,1.4394006789184128,1.574681025400913,1.7156970619220413,1
36,New York,Northeast,Middle Atlantic,74656,472390,0,394188.563,385279.10000000003,394102.5,403479.8,78201.437,68910.2,78287.5,87110.9,1,0.19877987023263172,0.17078971705256862,0.19864756081304008,0.22609817205471983,1.0474903155807973,0.9230363266180882,1.0486431097299613,1.1668305293613372,0.688
37,North Carolina,South,South Atlantic,30444,284176,0,242350.128,236805.4,242380.5,247994.80000000002,41825.872,36181.2,41795.5,47370.6,1,0.17297775671414975,0.14589499588702265,0.17243755230443303,0.20004020185527624,1.3738625673367495,1.1884509262908947,1.3728649323347786,1.5559913283405598,0.994
38,North Dakota,North Central,West North Central,2432,18726,0,16298.843,15892,16293,16713.100000000002,2427.157,2012.9,2433,2834,1,0.14938887471962023,0.12043845881573552,0.14932793657038054,0.1783287188522527,0.9980086348684211,0.827672697368421,1.0004111842105263,1.165296052631579,0.5
39,Ohio,North Central,East North Central,45465,362106,0,311704.037,304699,311868,318922,50401.963,43184,50238,57407,1,0.16208282738814095,0.13540615037015144,0.16108738546343254,0.18840560868823517,1.1085882107115363,0.9498295392059826,1.1049818541735401,1.262663587374904,0.808
40,Oklahoma,South,West South Central,17920,123863,0,103217.5,100860.6,103217,105736.59999999999,20645.5,18126.4,20646,23002.399999999998,1,0.200429233525549,0.17142976070626,0.20002518964899194,0.2280613045880527,1.1520926339285715,1.0115178571428571,1.1521205357142856,1.2836160714285716,0.929
41,Oregon,West,Pacific,8099,108187,0,95596.408,93365.9,95561.5,97852.2,12590.592,10334.8,12625.5,14821.1,1,0.1320820310857428,0.10561642971816185,0.13211910682289205,0.15874212184204456,1.5545859982713914,1.2760587726879862,1.5588961600197555,1.8299913569576494,0.992
42,Pennsylvania,Northeast,Middle Atlantic,47999,385424,0,342996.285,335077.30000000005,343056.5,350998.1,42427.715,34425.9,42367.5,50346.7,1,0.12406978720036918,0.09808002797801343,0.12350006497506502,0.1502539862149388,0.8839291443571741,0.7172211921081689,0.8826746390549802,1.0489114356549094,0.182
44,Rhode Island,Northeast,New England,3676,28455,0,26201.294,25535.800000000003,26186.5,26881.300000000003,2253.706,1573.7,2268.5,2919.2,1,0.08644586715542119,0.05854255679203221,0.08662860673911897,0.1143179385690081,0.6130865070729054,0.42810119695321003,0.6171109902067464,0.7941240478781284,0.005
45,South Carolina,South,South Atlantic,19517,158050,0,130233.525,127293.4,130232,133252.5,27816.475,24797.5,27818,30756.6,1,0.21399604682161097,0.18609407088220542,0.21360341544320904,0.241619754296799,1.4252433775682738,1.2705589998462878,1.4253215145770355,1.5758876876569143,1
46,South Dakota,North Central,West North Central,2958,23592,0,20657.281,20136.300000000003,20660.5,21204.6,2934.719,2387.4,2931.5,3455.7,1,0.1425305880336616,0.11258878592200719,0.14188911274254243,0.17161545351747387,0.992129479377958,0.8070993914807302,0.9910412440838404,1.1682555780933064,0.471
47,Tennessee,South,East South Central,26098,219653,0,183125.515,178849.1,183101,187346.3,36527.485,32306.699999999997,36552,40803.9,1,0.19988261625296858,0.17244376116996268,0.19962752801214478,0.22814708069574882,1.3996277492528164,1.2378994558970036,1.4005670932638514,1.5634876235726876,0.998
48,Texas,South,West South Central,96618,645247,0,523104.915,511167.5,522992,534897.5,122142.085,110349.5,122255,134079.5,1,0.23390068898214278,0.20630027840993975,0.2337607470170004,0.26230051794285886,1.2641752571984517,1.1421215508497382,1.2653439317725477,1.3877279595934504,0.995
49,Utah,West,Mountain,5093,55424,0,49554.212,48362,49562,50744.1,5869.788,4679.9000000000005,5862,7062,1,0.11885054209376612,0.09222550472582539,0.1182761150130004,0.14602373764525867,1.1525207147064598,0.918888670724524,1.1509915570390734,1.386609071274298,0.793
50,Vermont,Northeast,New England,770,16894,0,15526.122,15130.599999999999,15532.5,15934.400000000001,1367.878,959.6,1361.5,1763.4,1,0.08856474008316578,0.06022191584205036,0.08765491823635055,0.1165452861278223,1.776464935064935,1.2462337662337661,1.768181818181818,2.29012987012987,0.969
51,Virginia,South,South Atlantic,21251,209378,0,176155.05,172093.09999999998,176202,180353.80000000002,33222.95,29024.199999999997,33176,37284.9,1,0.1889993748226844,0.16092924039901318,0.18828390158440592,0.216655403682894,1.5633593713237024,1.365780433861936,1.5611500635264224,1.7545009646604866,1
53,Washington,West,Pacific,13227,167506,0,150127.546,146639.6,150153.5,153519,17378.454,13987,17352.5,20866.4,1,0.11613247605519192,0.09110924422359826,0.11556507185457796,0.14229716946321183,1.3138621002494897,1.0574582293792998,1.3118999017161865,1.5775610493687156,0.94
54,West Virginia,South,South Atlantic,7711,69834,0,57449.593,56087.9,57446.5,58820.1,12384.407,11013.9,12387.5,13746.099999999999,1,0.21599774809274314,0.18724721654360615,0.21563541739340591,0.2450813812247903,1.606070159512385,1.4283361431720918,1.6064712748022307,1.7826611334457267,1
55,Wisconsin,North Central,East North Central,15510,154154,0,136077.225,132952.80000000002,136006,139313.5,18076.775,14840.5,18148,21201.2,1,0.13322193560518025,0.10652592905835093,0.13343528986467407,0.1594641114217274,1.1654916183107673,0.9568343004513218,1.1700838168923275,1.3669374597034172,0.847
56,Wyoming,West,Mountain,1974,15615,0,12442.709,12101.9,12442.5,12777.1,3172.291,2837.9,3172.5,3513.1000000000004,1,0.2555163440616887,0.22210830380976992,0.2549728934650625,0.2902932605290368,1.6070369807497467,1.4376393110435666,1.6071428571428572,1.7796859169199595,1
00,United States,United States,United States,1046374,8531662,1,7243584.397,7077834,7242646.5,7409390.7,1288077.603,1122271.3,1289015.5,1453828,1,0.17820724410355587,0.1514660713332651,0.1779757593605412,0.2054057792181192,1.2309915986062345,1.072533625644368,1.2318879291725522,1.3893961432527948,0.97
