year,month,COVIDDeaths,deaths,suppressed,expDeathsMean,expDeathsLow,expDeathsMed,expDeathsUp,excDeathsMean,excDeathsLow,excDeathsMed,excDeathsUp,probPositiveExcess,relExcDeathsMean,relExcDeathsLow,relExcDeathsMed,relExcDeathsUp,ratioMean,ratioLow,ratioMed,ratioUp,probPositiveNCExcess
2020,3,7135,269239,0,257236.324,246557.25,257109,268731.55,12002.676,507.45000000000005,12130,22681.75,0.954,0.047392224619023364,0.001888315761313146,0.04717843406521319,0.09199384831613519,1.682225087596356,0.07112123335669238,1.7000700770847934,3.178941836019621,0.767
2020,4,65344,321879,0,238123.486,227530.5,238248,248678.6,83755.514,73200.40000000001,83631,94348.5,1,0.3527332527577594,0.2943574567861449,0.35102498296634876,0.4146630996416826,1.2817628856513221,1.1202313907933399,1.2798573702252694,1.443873959353575,0.999
2020,5,38229,280152,0,236330.366,226051.3,236179,246805.19999999998,43821.634,33346.8,43973,54100.7,1,0.18630297313576277,0.13511385311576038,0.18618505532162616,0.23932930401676775,1.1462929713045071,0.8722906693871145,1.1502524261686156,1.4151743440843338,0.805
2020,6,17959,249993,0,224856.823,214756.85,224772,234669.85,25136.177,15323.15,25221,35236.149999999994,1,0.11262139031693244,0.06529662869905391,0.11220703666174349,0.16407462735747427,1.3996423520240548,0.8532295784843253,1.4043654991926053,1.962032963973495,0.874
2020,7,31010,278409,0,230079.686,219464.6,230315,239633.9,48329.314,38775.1,48094,58944.399999999994,1,0.21092510880590062,0.16180974717907723,0.20881835748973598,0.26858274410025157,1.5585073847146083,1.2504063205417606,1.5509190583682684,1.9008190906159301,0.999
2020,8,29806,276731,0,229094.747,219423.4,228955.5,239122.3,47636.253,37608.7,47775.5,57307.6,1,0.20878547478745826,0.15727809995609704,0.20866718670077086,0.26117360654510136,1.5982101925786754,1.261782862510904,1.6028819700731396,1.922686707374354,0.995
2020,9,19099,256732,0,224828.26,214861.5,224592,234665.35,31903.74,22066.65,32140,41870.5,1,0.1427273576808116,0.09403454818284987,0.14310394069866633,0.19487204855463702,1.6704403371904288,1.1553824807581548,1.682810618356982,2.192287554322216,0.98
2020,10,24858,273443,0,238980.152,228416.55000000002,238804,249505.4,34462.848,23937.6,34639,45026.45,1,0.14506508417272654,0.09594020816123686,0.14505201207045132,0.19712431314674253,1.3863886072894038,0.9629736905623943,1.3934749376458284,1.8113464478236379,0.931
2020,11,53138,302090,0,237687.053,227195.1,237528,248848.05,64402.947,53241.950000000004,64562,74894.9,1,0.2719513564766811,0.2139536797772399,0.2718079617872716,0.32965016706289196,1.211994184952388,1.0019562271820543,1.214987391320712,1.4094414543264706,0.95
2020,12,97934,366568,0,258007.848,246643.4,257859.5,270069.5,108560.152,96498.5,108708.5,119924.6,1,0.42186697297798387,0.35730988480035353,0.42158036662750814,0.48622668837636684,1.1085031960299794,0.9853421692160026,1.1100179712867848,1.2245451018032554,0.923
2021,1,105339,372916,0,274999.281,262330.7,275058,288141.44999999995,97916.719,84774.55,97858,110585.29999999999,1,0.3572005061318301,0.2942115920301836,0.35577223712816936,0.4215492145781705,0.9295390975801935,0.8047783821756425,0.928981668707696,1.0498039662423224,0.188
2021,2,48458,282015,0,242236.242,230390.05000000002,242247,253922.15,39778.758,28092.85,39768,51624.95,1,0.1652559393436735,0.11063568973142054,0.16416302369069585,0.22407630183644578,0.820891452391762,0.5797360600932767,0.8206694457055594,1.0653545338231045,0.12
2021,3,23218,270527,0,259379.834,247247.94999999998,259373.5,271611.89999999997,11147.166,-1084.8999999999994,11153.5,23279.05,0.932,0.04384490911198553,-0.003994281857414113,0.04300169772727198,0.09415265264445638,0.48010879490050823,-0.046726677577741384,0.4803816004823843,1.0026294254457748,0.052
2021,4,18747,256523,0,240420.89,228823.2,240337,252511.85,16102.11,4011.15,16186,27699.8,0.982,0.0678683592447441,0.01588499729903372,0.0673471001875041,0.12105328506715299,0.8589166266602657,0.2139622339574332,0.8633914759694885,1.4775590761188455,0.353
